#multi:
,masa A,,masa B,,masa C,,masa D,
t,pixelx,pixely,pixelx,pixely,pixelx,pixely,pixelx,pixely
1.039260000000000019e+02,4.288000000000000114e+02,5.152999999999999545e+02,8.438999999999999773e+02,1.925000000000000000e+02,6.891000000000000227e+02,9.298999999999999773e+02,7.506999999999999318e+01,6.282000000000000028e+01
1.039930000000000092e+02,4.281999999999999886e+02,5.155000000000000000e+02,8.438999999999999773e+02,1.925999999999999943e+02,6.890000000000000000e+02,9.297999999999999545e+02,7.565000000000000568e+01,6.243999999999999773e+01
1.040590000000000117e+02,4.283999999999999773e+02,5.155000000000000000e+02,8.438999999999999773e+02,1.924000000000000057e+02,6.890000000000000000e+02,9.301000000000000227e+02,7.579000000000000625e+01,6.240999999999999659e+01
1.041259999999999906e+02,4.283999999999999773e+02,5.157000000000000455e+02,8.438999999999999773e+02,1.923000000000000114e+02,6.891000000000000227e+02,9.300000000000000000e+02,7.651999999999999602e+01,6.310999999999999943e+01
1.041929999999999978e+02,4.285000000000000000e+02,5.157999999999999545e+02,8.437000000000000455e+02,1.925000000000000000e+02,6.888999999999999773e+02,9.300000000000000000e+02,7.726999999999999602e+01,6.375999999999999801e+01
1.042590000000000003e+02,4.288999999999999773e+02,5.162000000000000455e+02,8.442000000000000455e+02,1.923000000000000114e+02,6.892000000000000455e+02,9.301000000000000227e+02,7.815999999999999659e+01,6.352000000000000313e+01
1.043260000000000076e+02,4.291000000000000227e+02,5.162000000000000455e+02,8.438999999999999773e+02,1.925999999999999943e+02,6.888999999999999773e+02,9.298999999999999773e+02,7.876000000000000512e+01,6.325000000000000000e+01
1.043929999999999865e+02,4.293999999999999773e+02,5.162999999999999545e+02,8.441000000000000227e+02,1.921999999999999886e+02,6.890000000000000000e+02,9.300000000000000000e+02,7.885999999999999943e+01,6.307000000000000028e+01
1.044589999999999890e+02,4.291999999999999886e+02,5.163999999999999773e+02,8.433999999999999773e+02,1.920999999999999943e+02,6.892000000000000455e+02,9.297999999999999545e+02,7.843999999999999773e+01,6.346999999999999886e+01
1.045259999999999962e+02,4.298000000000000114e+02,5.162000000000000455e+02,8.432000000000000455e+02,1.925999999999999943e+02,6.890000000000000000e+02,9.301000000000000227e+02,7.812000000000000455e+01,6.375999999999999801e+01
1.045930000000000035e+02,4.293000000000000114e+02,5.163999999999999773e+02,8.428999999999999773e+02,1.923000000000000114e+02,6.890000000000000000e+02,9.297000000000000455e+02,7.845999999999999375e+01,6.349000000000000199e+01
1.046590000000000060e+02,4.291000000000000227e+02,5.162999999999999545e+02,8.430000000000000000e+02,1.928000000000000114e+02,6.891000000000000227e+02,9.301000000000000227e+02,7.843999999999999773e+01,6.360999999999999943e+01
1.047259999999999849e+02,4.286999999999999886e+02,5.163999999999999773e+02,8.430000000000000000e+02,1.925999999999999943e+02,6.890000000000000000e+02,9.298999999999999773e+02,7.848999999999999488e+01,6.307000000000000028e+01
1.047929999999999922e+02,4.288999999999999773e+02,5.162000000000000455e+02,8.428999999999999773e+02,1.926999999999999886e+02,6.892999999999999545e+02,9.298999999999999773e+02,7.823000000000000398e+01,6.385000000000000142e+01
1.048589999999999947e+02,4.288999999999999773e+02,5.161000000000000227e+02,8.432000000000000455e+02,1.924000000000000057e+02,6.892000000000000455e+02,9.298999999999999773e+02,7.839000000000000057e+01,6.335999999999999943e+01
1.049260000000000019e+02,4.293999999999999773e+02,5.162000000000000455e+02,8.431000000000000227e+02,1.924000000000000057e+02,6.888999999999999773e+02,9.297999999999999545e+02,7.864000000000000057e+01,6.317999999999999972e+01
1.049930000000000092e+02,4.296000000000000227e+02,5.165000000000000000e+02,8.428999999999999773e+02,1.928000000000000114e+02,6.888999999999999773e+02,9.297999999999999545e+02,7.859999999999999432e+01,6.345000000000000284e+01
1.050590000000000117e+02,4.296999999999999886e+02,5.167999999999999545e+02,8.427999999999999545e+02,1.923000000000000114e+02,6.890000000000000000e+02,9.293999999999999773e+02,7.818999999999999773e+01,6.421999999999999886e+01
1.051259999999999906e+02,4.296000000000000227e+02,5.170000000000000000e+02,8.422000000000000455e+02,1.920000000000000000e+02,6.891000000000000227e+02,9.292999999999999545e+02,7.834999999999999432e+01,6.429999999999999716e+01
1.051929999999999978e+02,4.295000000000000000e+02,5.171000000000000227e+02,8.420000000000000000e+02,1.915000000000000000e+02,6.892999999999999545e+02,9.288999999999999773e+02,7.776000000000000512e+01,6.359000000000000341e+01
1.052590000000000003e+02,4.298000000000000114e+02,5.168999999999999773e+02,8.421000000000000227e+02,1.913000000000000114e+02,6.890000000000000000e+02,9.290000000000000000e+02,7.809999999999999432e+01,6.346000000000000085e+01
1.053260000000000076e+02,4.298000000000000114e+02,5.171000000000000227e+02,8.418999999999999773e+02,1.916999999999999886e+02,6.890000000000000000e+02,9.287999999999999545e+02,7.862999999999999545e+01,6.331000000000000227e+01
1.053929999999999865e+02,4.295000000000000000e+02,5.173999999999999773e+02,8.421000000000000227e+02,1.915999999999999943e+02,6.887000000000000455e+02,9.287999999999999545e+02,7.879000000000000625e+01,6.336999999999999744e+01
1.054589999999999890e+02,4.298000000000000114e+02,5.171000000000000227e+02,8.417000000000000455e+02,1.915999999999999943e+02,6.891000000000000227e+02,9.292000000000000455e+02,7.862999999999999545e+01,6.346999999999999886e+01
1.055259999999999962e+02,4.298000000000000114e+02,5.168999999999999773e+02,8.416000000000000227e+02,1.914000000000000057e+02,6.891000000000000227e+02,9.288999999999999773e+02,7.876000000000000512e+01,6.349000000000000199e+01
1.055930000000000035e+02,4.293000000000000114e+02,5.167000000000000455e+02,8.416000000000000227e+02,1.915000000000000000e+02,6.890000000000000000e+02,9.287999999999999545e+02,7.854999999999999716e+01,6.340999999999999659e+01
1.056590000000000060e+02,4.291999999999999886e+02,5.165000000000000000e+02,8.421000000000000227e+02,1.915999999999999943e+02,6.887999999999999545e+02,9.288999999999999773e+02,7.846999999999999886e+01,6.328999999999999915e+01
1.057259999999999849e+02,4.296999999999999886e+02,5.162999999999999545e+02,8.417999999999999545e+02,1.920999999999999943e+02,6.888999999999999773e+02,9.287999999999999545e+02,7.809999999999999432e+01,6.296999999999999886e+01
1.057929999999999922e+02,4.296000000000000227e+02,5.163999999999999773e+02,8.421000000000000227e+02,1.924000000000000057e+02,6.887000000000000455e+02,9.285000000000000000e+02,7.765999999999999659e+01,6.239000000000000057e+01
1.058589999999999947e+02,4.300000000000000000e+02,5.161000000000000227e+02,8.421000000000000227e+02,1.921999999999999886e+02,6.891000000000000227e+02,9.283999999999999773e+02,7.851000000000000512e+01,6.239000000000000057e+01
1.059260000000000019e+02,4.296999999999999886e+02,5.162000000000000455e+02,8.417999999999999545e+02,1.923000000000000114e+02,6.891000000000000227e+02,9.275000000000000000e+02,7.868000000000000682e+01,6.229999999999999716e+01
1.059920000000000044e+02,4.293000000000000114e+02,5.163999999999999773e+02,8.420000000000000000e+02,1.924000000000000057e+02,6.887999999999999545e+02,9.270000000000000000e+02,7.867000000000000171e+01,6.225000000000000000e+01
1.060590000000000117e+02,4.298000000000000114e+02,5.162000000000000455e+02,8.422000000000000455e+02,1.930999999999999943e+02,6.888999999999999773e+02,9.265000000000000000e+02,7.834999999999999432e+01,6.268999999999999773e+01
1.061259999999999906e+02,4.293999999999999773e+02,5.162999999999999545e+02,8.428999999999999773e+02,1.940999999999999943e+02,6.892000000000000455e+02,9.271000000000000227e+02,7.851999999999999602e+01,6.270000000000000284e+01
1.061919999999999931e+02,4.291000000000000227e+02,5.162999999999999545e+02,8.430000000000000000e+02,1.949000000000000057e+02,6.891000000000000227e+02,9.273999999999999773e+02,7.901999999999999602e+01,6.299000000000000199e+01
1.062590000000000003e+02,4.286999999999999886e+02,5.163999999999999773e+02,8.425000000000000000e+02,1.945000000000000000e+02,6.891000000000000227e+02,9.270000000000000000e+02,7.934000000000000341e+01,6.261999999999999744e+01
1.063260000000000076e+02,4.286999999999999886e+02,5.162999999999999545e+02,8.426000000000000227e+02,1.940000000000000000e+02,6.895000000000000000e+02,9.276000000000000227e+02,7.940000000000000568e+01,6.260000000000000142e+01
1.063920000000000101e+02,4.286000000000000227e+02,5.162999999999999545e+02,8.425000000000000000e+02,1.935999999999999943e+02,6.887000000000000455e+02,9.278999999999999773e+02,7.935999999999999943e+01,6.281000000000000227e+01
1.064589999999999890e+02,4.288999999999999773e+02,5.160000000000000000e+02,8.427000000000000455e+02,1.934000000000000057e+02,6.890000000000000000e+02,9.280000000000000000e+02,7.943000000000000682e+01,6.235000000000000142e+01
1.065259999999999962e+02,4.286000000000000227e+02,5.162000000000000455e+02,8.428999999999999773e+02,1.936999999999999886e+02,6.892999999999999545e+02,9.277999999999999545e+02,8.012999999999999545e+01,6.243999999999999773e+01
1.065919999999999987e+02,4.286999999999999886e+02,5.160000000000000000e+02,8.428999999999999773e+02,1.931999999999999886e+02,6.891000000000000227e+02,9.277000000000000455e+02,8.040999999999999659e+01,6.220000000000000284e+01
1.066590000000000060e+02,4.288000000000000114e+02,5.162000000000000455e+02,8.430000000000000000e+02,1.935999999999999943e+02,6.890000000000000000e+02,9.278999999999999773e+02,8.029000000000000625e+01,6.239000000000000057e+01
1.067259999999999849e+02,4.288000000000000114e+02,5.162000000000000455e+02,8.430000000000000000e+02,1.930000000000000000e+02,6.892000000000000455e+02,9.281000000000000227e+02,8.026999999999999602e+01,6.261999999999999744e+01
1.067919999999999874e+02,4.288999999999999773e+02,5.161000000000000227e+02,8.428999999999999773e+02,1.939000000000000057e+02,6.890000000000000000e+02,9.282999999999999545e+02,8.070000000000000284e+01,6.232999999999999829e+01
1.068589999999999947e+02,4.286999999999999886e+02,5.166000000000000227e+02,8.428999999999999773e+02,1.936999999999999886e+02,6.892000000000000455e+02,9.280000000000000000e+02,8.026999999999999602e+01,6.246000000000000085e+01
1.069260000000000019e+02,4.285000000000000000e+02,5.165000000000000000e+02,8.427999999999999545e+02,1.938000000000000114e+02,6.893999999999999773e+02,9.278999999999999773e+02,8.004999999999999716e+01,6.193999999999999773e+01
1.069920000000000044e+02,4.286999999999999886e+02,5.162000000000000455e+02,8.427999999999999545e+02,1.935999999999999943e+02,6.892000000000000455e+02,9.281000000000000227e+02,8.056000000000000227e+01,6.121999999999999886e+01
1.070590000000000117e+02,4.288000000000000114e+02,5.167999999999999545e+02,8.428999999999999773e+02,1.935999999999999943e+02,6.890000000000000000e+02,9.276000000000000227e+02,8.056999999999999318e+01,6.139999999999999858e+01
1.071259999999999906e+02,4.286999999999999886e+02,5.170000000000000000e+02,8.431000000000000227e+02,1.934000000000000057e+02,6.890000000000000000e+02,9.277000000000000455e+02,8.071999999999999886e+01,6.168999999999999773e+01
1.071919999999999931e+02,4.285000000000000000e+02,5.166000000000000227e+02,8.428999999999999773e+02,1.935999999999999943e+02,6.892999999999999545e+02,9.282000000000000455e+02,8.034000000000000341e+01,6.159000000000000341e+01
1.072590000000000003e+02,4.286000000000000227e+02,5.165000000000000000e+02,8.431000000000000227e+02,1.936999999999999886e+02,6.890000000000000000e+02,9.277999999999999545e+02,8.101000000000000512e+01,6.121999999999999886e+01
1.073260000000000076e+02,4.283999999999999773e+02,5.166000000000000227e+02,8.432000000000000455e+02,1.931999999999999886e+02,6.890000000000000000e+02,9.278999999999999773e+02,8.145000000000000284e+01,6.168999999999999773e+01
1.073920000000000101e+02,4.286000000000000227e+02,5.166000000000000227e+02,8.431000000000000227e+02,1.941999999999999886e+02,6.888999999999999773e+02,9.277999999999999545e+02,8.146999999999999886e+01,6.136999999999999744e+01
1.074589999999999890e+02,4.286000000000000227e+02,5.162999999999999545e+02,8.432000000000000455e+02,1.944000000000000057e+02,6.890000000000000000e+02,9.277999999999999545e+02,8.179000000000000625e+01,6.072999999999999687e+01
1.075259999999999962e+02,4.286000000000000227e+02,5.166000000000000227e+02,8.431000000000000227e+02,1.938000000000000114e+02,6.888999999999999773e+02,9.278999999999999773e+02,8.162999999999999545e+01,6.053999999999999915e+01
1.075919999999999987e+02,4.288000000000000114e+02,5.165000000000000000e+02,8.427000000000000455e+02,1.938000000000000114e+02,6.888999999999999773e+02,9.280000000000000000e+02,8.162999999999999545e+01,6.054999999999999716e+01
1.076590000000000060e+02,4.286999999999999886e+02,5.163999999999999773e+02,8.437999999999999545e+02,1.935999999999999943e+02,6.891000000000000227e+02,9.277000000000000455e+02,8.193999999999999773e+01,6.046000000000000085e+01
1.077259999999999849e+02,4.281000000000000227e+02,5.162000000000000455e+02,8.445000000000000000e+02,1.928000000000000114e+02,6.888999999999999773e+02,9.276000000000000227e+02,8.226000000000000512e+01,6.132000000000000028e+01
1.077919999999999874e+02,4.275000000000000000e+02,5.162999999999999545e+02,8.438999999999999773e+02,1.926999999999999886e+02,6.891000000000000227e+02,9.277999999999999545e+02,8.264000000000000057e+01,6.111999999999999744e+01
1.078589999999999947e+02,4.278000000000000114e+02,5.162999999999999545e+02,8.440000000000000000e+02,1.921999999999999886e+02,6.897999999999999545e+02,9.276000000000000227e+02,8.320000000000000284e+01,6.181000000000000227e+01
1.079260000000000019e+02,4.278000000000000114e+02,5.166000000000000227e+02,8.440000000000000000e+02,1.925999999999999943e+02,6.901000000000000227e+02,9.277999999999999545e+02,8.329000000000000625e+01,6.152000000000000313e+01
1.079920000000000044e+02,4.276999999999999886e+02,5.165000000000000000e+02,8.438999999999999773e+02,1.925999999999999943e+02,6.900000000000000000e+02,9.278999999999999773e+02,8.337999999999999545e+01,6.206000000000000227e+01
1.080590000000000117e+02,4.268000000000000114e+02,5.165000000000000000e+02,8.440000000000000000e+02,1.924000000000000057e+02,6.901000000000000227e+02,9.278999999999999773e+02,8.396999999999999886e+01,6.217000000000000171e+01
1.081259999999999906e+02,4.266000000000000227e+02,5.165000000000000000e+02,8.438999999999999773e+02,1.924000000000000057e+02,6.900000000000000000e+02,9.276000000000000227e+02,8.326000000000000512e+01,6.296999999999999886e+01
1.081919999999999931e+02,4.265000000000000000e+02,5.163999999999999773e+02,8.440000000000000000e+02,1.923000000000000114e+02,6.901000000000000227e+02,9.277999999999999545e+02,8.381999999999999318e+01,6.239999999999999858e+01
1.082590000000000003e+02,4.270000000000000000e+02,5.161000000000000227e+02,8.438999999999999773e+02,1.925999999999999943e+02,6.902000000000000455e+02,9.280000000000000000e+02,8.370000000000000284e+01,6.272999999999999687e+01
1.083260000000000076e+02,4.268000000000000114e+02,5.163999999999999773e+02,8.440000000000000000e+02,1.920999999999999943e+02,6.901000000000000227e+02,9.282000000000000455e+02,8.356999999999999318e+01,6.225999999999999801e+01
1.083920000000000101e+02,4.266000000000000227e+02,5.162999999999999545e+02,8.438999999999999773e+02,1.923000000000000114e+02,6.901000000000000227e+02,9.280000000000000000e+02,8.359999999999999432e+01,6.263000000000000256e+01
1.084589999999999890e+02,4.261000000000000227e+02,5.161000000000000227e+02,8.438999999999999773e+02,1.928000000000000114e+02,6.900000000000000000e+02,9.280000000000000000e+02,8.404999999999999716e+01,6.267999999999999972e+01
1.085259999999999962e+02,4.261000000000000227e+02,5.160000000000000000e+02,8.441000000000000227e+02,1.924000000000000057e+02,6.901000000000000227e+02,9.277999999999999545e+02,8.467000000000000171e+01,6.210000000000000142e+01
1.085919999999999987e+02,4.258999999999999773e+02,5.160000000000000000e+02,8.442000000000000455e+02,1.926999999999999886e+02,6.902000000000000455e+02,9.277999999999999545e+02,8.423000000000000398e+01,6.286999999999999744e+01
